Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Tenure_Group,Num_Add_On_Services,Has_Online_Services,Avg_Monthly_Spend,Is_Long_Term_Contract,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label
0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,75.55,166.3,0,0,0,83.15,0,1,0,0,1,0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,70.0,70.0,0,0,0,70.0,0,1,0,0,1,0,1
1,0,1,0,65,1,0,1,0,0,1,1,1,2,1,74.8,4820.15,3,4,1,74.16,1,0,0,0,0,0,1
0,0,1,0,33,1,1,0,1,1,0,1,1,0,1,104.4,3409.6,2,4,1,103.32,0,1,0,0,1,0,1
0,0,0,0,15,1,0,1,0,0,0,1,0,0,0,86.2,1270.2,1,2,1,84.68,0,1,0,0,1,0,1
0,0,1,1,30,0,0,0,0,0,1,1,1,0,0,51.2,1561.5,2,3,0,52.05,0,0,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.5,31.55,0,0,0,15.78,0,0,1,0,0,1,1
0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,74.9,321.75,0,0,0,80.44,0,1,0,0,1,0,1
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,74.9,147.15,0,0,0,73.58,0,1,0,1,0,0,1
0,0,0,0,25,1,1,0,1,0,0,1,1,0,1,100.25,2387.75,2,3,1,95.51,0,1,0,0,1,0,1
0,1,0,0,25,1,1,1,1,0,0,1,1,0,1,102.8,2660.2,2,4,1,106.41,0,1,0,0,0,1,1
1,0,0,0,43,1,1,0,0,0,1,1,1,1,1,100.0,4211.55,2,3,0,97.94,1,1,0,0,1,0,1
1,0,1,0,10,1,0,0,1,0,1,1,1,0,1,99.85,990.9,0,4,1,99.09,0,1,0,0,1,0,1
0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,94.2,193.8,0,2,0,96.9,0,1,0,0,0,0,1
1,1,0,0,9,1,1,0,0,0,0,0,1,0,1,83.85,790.15,0,1,0,87.79,0,1,0,0,1,0,1
0,1,0,0,27,1,1,0,0,1,0,0,1,0,0,88.3,2467.75,2,2,0,91.4,0,1,0,1,0,0,1
1,0,0,0,69,1,0,0,1,1,1,1,1,1,1,104.05,7262.0,3,5,1,105.25,1,1,0,0,0,0,1
1,0,1,0,22,1,0,0,0,1,0,1,1,0,1,94.7,1914.9,1,3,0,87.04,0,1,0,1,0,0,1
0,1,1,0,56,1,1,0,0,1,0,1,1,0,1,100.65,5688.05,3,3,0,101.57,0,1,0,0,0,0,1
0,1,1,0,66,1,1,0,1,1,0,1,1,2,1,80.55,5265.1,3,4,1,79.77,1,0,0,0,0,0,1
1,1,1,0,24,1,1,1,0,0,0,0,0,0,1,78.85,1772.25,1,1,1,73.84,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.45,44.45,0,0,0,44.45,0,0,0,0,0,1,1
1,0,0,0,36,1,1,0,0,0,0,0,1,0,1,84.9,3067.2,2,1,0,85.2,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.25,20.25,0,0,0,20.25,0,0,1,0,0,1,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,74.35,74.35,0,1,1,74.35,0,1,0,0,1,0,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,62.05,62.05,0,2,0,62.05,0,0,0,0,0,1,1
1,0,1,0,39,1,0,1,0,1,1,1,1,1,0,80.0,3182.95,2,5,1,81.61,1,0,0,1,0,0,1
1,0,0,0,5,1,1,0,1,1,0,1,1,0,0,104.1,541.9,0,4,1,108.38,0,1,0,0,0,1,1
1,1,1,0,24,0,0,1,0,0,0,0,1,0,0,39.1,971.3,1,2,1,40.47,0,0,0,0,0,0,1
1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,76.5,162.45,0,0,0,81.22,0,1,0,0,1,0,1
1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,49.2,216.9,0,1,0,43.38,0,0,0,0,1,0,1
1,0,0,0,11,1,1,0,0,0,0,0,0,0,0,23.15,245.2,0,0,0,22.29,0,0,1,1,0,0,1
0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,80.85,302.75,0,1,0,75.69,0,1,0,0,1,0,1
1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,60.1,60.1,0,2,1,60.1,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,78.95,78.95,0,1,0,78.95,0,1,0,0,1,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.15,98.5,0,0,0,49.25,0,0,0,0,1,0,1
0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,79.4,244.65,0,1,0,81.55,0,1,0,0,1,0,1
1,0,0,0,44,0,0,0,1,1,0,1,1,1,1,53.95,2375.4,2,4,1,53.99,1,0,0,0,0,1,1
0,0,1,0,24,1,0,0,1,1,0,1,1,0,1,99.3,2431.35,1,4,1,101.31,0,1,0,1,0,0,1
1,0,0,0,18,1,1,0,1,0,0,0,0,0,1,80.65,1451.9,1,1,1,80.66,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71.1,71.1,0,0,0,71.1,0,1,0,0,0,1,1
0,1,1,0,65,1,1,0,1,1,0,1,1,1,1,106.25,6979.8,3,4,1,107.38,1,1,0,0,1,0,1
0,0,1,0,53,1,0,0,0,0,0,0,0,1,0,20.8,1021.8,3,0,0,19.28,1,0,1,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,94.0,94.0,0,2,0,94.0,0,1,0,0,1,0,1
0,1,0,0,15,1,1,0,1,0,0,0,1,0,0,89.85,1424.95,1,2,1,95.0,0,1,0,0,1,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,46.0,193.6,0,0,0,48.4,0,0,0,0,0,1,1
0,0,0,0,9,1,0,0,1,0,1,1,0,0,0,66.25,620.55,0,3,1,68.95,0,0,0,0,0,1,1
0,0,0,0,22,1,1,0,0,0,1,1,0,0,1,90.0,1993.8,1,2,0,90.63,0,1,0,0,1,0,1
1,0,0,0,38,1,0,0,0,0,0,0,0,1,1,70.45,2597.6,2,0,0,68.36,1,1,0,0,0,0,1
1,0,0,0,53,1,0,0,0,0,0,0,0,2,0,19.75,1052.35,3,0,0,19.86,1,0,1,0,0,0,1
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,53.95,53.95,0,2,1,53.95,0,0,0,0,1,0,1
0,1,0,0,8,1,1,0,1,1,0,1,1,0,1,105.5,829.55,0,4,1,103.69,0,1,0,0,1,0,1
0,0,0,0,16,1,0,0,0,0,0,1,0,0,1,81.0,1312.15,1,1,0,82.01,0,1,0,0,1,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,69.8,69.8,0,0,0,69.8,0,1,0,0,1,0,1
1,1,0,0,7,1,1,0,0,0,0,0,0,0,0,73.75,545.15,0,0,0,77.88,0,1,0,0,0,1,1
1,1,0,0,9,1,1,1,0,0,0,0,0,0,0,54.55,494.05,0,1,1,54.89,0,0,0,0,1,0,1
0,1,0,0,37,1,1,0,0,0,0,0,0,0,1,76.25,2841.55,2,0,0,76.8,0,1,0,0,1,0,1
0,0,0,0,5,1,1,0,0,0,0,1,1,0,1,93.9,486.85,0,2,0,97.37,0,1,0,0,0,1,1
0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,70.4,204.7,0,0,0,68.23,0,1,0,0,1,0,1
0,0,1,0,31,1,1,0,1,0,0,0,1,0,1,91.15,2995.45,2,2,1,96.63,0,1,0,0,1,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,70.95,137.95,0,0,0,68.97,0,1,0,0,1,0,1
0,0,1,0,37,1,1,0,0,1,0,1,1,0,1,99.5,3762.0,2,3,0,101.68,0,1,0,0,1,0,1
0,0,0,0,38,1,0,1,1,1,0,0,0,0,1,83.9,3233.6,2,3,1,85.09,0,1,0,1,0,0,1
0,1,1,0,48,1,1,1,1,1,1,1,1,0,0,117.45,5438.9,2,6,1,113.31,0,1,0,0,1,0,1
1,0,0,0,10,1,0,1,1,1,0,1,1,0,1,104.4,1081.45,0,5,1,108.15,0,1,0,0,1,0,1
1,1,0,0,8,0,0,0,0,1,0,0,0,0,1,29.4,221.9,0,1,0,27.74,0,0,0,0,1,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.65,74.9,0,0,0,37.45,0,0,0,0,0,1,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.25,58.9,0,0,0,19.63,0,0,0,0,1,0,1
0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,84.05,333.55,0,2,1,83.39,0,1,0,0,0,0,1
1,1,1,0,37,1,1,0,0,0,0,1,0,0,1,85.7,3171.15,2,1,0,85.71,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,74.7,74.7,0,1,1,74.7,0,1,0,0,1,0,1
0,0,0,0,5,1,1,0,1,0,0,1,0,0,1,90.8,455.5,0,2,1,91.1,0,1,0,0,1,0,1
0,1,0,0,28,1,1,0,1,1,0,1,1,0,1,106.15,3152.5,2,4,1,112.59,0,1,0,0,1,0,1
0,0,0,0,30,1,0,1,1,1,1,1,1,1,0,85.35,2530.4,2,6,1,84.35,1,0,0,0,0,0,1
1,1,0,0,36,1,1,1,0,0,0,1,0,0,1,90.85,3186.7,2,2,1,88.52,0,1,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.75,35.75,0,1,0,35.75,0,0,0,0,1,0,1
0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,46.0,181.6,0,0,0,45.4,0,0,0,0,1,0,1
1,0,1,0,17,1,0,1,0,1,0,1,0,0,1,89.4,1539.45,1,3,1,90.56,0,1,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,19.8,58.15,0,0,0,19.38,0,0,1,0,0,1,1
1,0,1,1,4,1,1,0,0,0,0,0,0,0,1,50.9,225.6,0,0,0,56.4,0,0,0,0,1,0,1
1,0,0,0,4,1,0,0,0,0,0,1,0,0,1,81.0,340.85,0,1,0,85.21,0,1,0,0,1,0,1
1,0,0,0,26,1,1,0,0,1,0,1,1,0,1,98.35,2515.3,2,3,0,96.74,0,1,0,0,1,0,1
1,0,0,0,5,0,0,0,1,0,0,1,1,0,1,51.0,305.95,0,3,1,61.19,0,0,0,0,0,1,1
0,0,1,0,4,1,1,0,1,0,0,1,0,0,1,91.65,365.4,0,2,1,91.35,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,90.85,90.85,0,2,0,90.85,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.4,69.4,0,0,0,69.4,0,1,0,0,0,1,1
0,1,0,0,8,1,0,0,0,1,0,1,1,0,1,94.45,742.95,0,3,0,92.87,0,1,0,1,0,0,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,20.15,20.15,0,0,0,20.15,0,0,1,1,0,0,1
1,1,0,0,50,1,1,0,0,0,0,1,1,0,1,95.7,4816.7,3,2,0,96.33,0,1,0,0,1,0,1
0,0,0,0,26,1,1,0,0,0,0,0,0,0,1,74.95,1834.95,2,0,0,70.58,0,1,0,0,0,0,1
0,0,0,0,6,0,0,0,0,1,0,1,1,0,1,47.95,305.1,0,3,0,50.85,0,0,0,0,1,0,1
0,0,0,0,3,1,1,0,0,0,1,1,0,0,1,63.6,155.65,0,2,0,51.88,0,0,0,0,1,0,1
1,0,0,0,3,0,0,0,1,0,1,0,0,0,1,36.85,108.7,0,2,1,36.23,0,0,0,0,0,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.1,44.1,0,0,0,44.1,0,0,0,0,1,0,1
1,0,0,0,14,0,0,0,0,1,0,1,1,0,1,50.75,712.75,1,3,0,50.91,0,0,0,0,1,0,1
0,1,1,0,61,1,1,0,1,1,0,1,1,1,1,104.4,6405.0,3,4,1,105.0,1,1,0,1,0,0,1
0,1,1,0,40,0,0,0,1,0,0,1,0,0,1,39.3,1637.4,2,2,1,40.94,0,0,0,0,1,0,1
0,0,0,0,58,1,0,1,1,1,0,1,1,1,1,106.45,6145.85,3,5,1,105.96,1,1,0,0,1,0,1
0,0,0,0,18,1,0,1,0,0,0,1,1,0,1,96.05,1740.7,1,3,1,96.71,0,1,0,0,1,0,1
0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,75.1,552.95,0,0,0,78.99,0,1,0,0,0,0,1
1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,44.7,93.7,0,0,0,46.85,0,0,0,0,1,0,1
1,0,0,0,19,1,0,0,0,1,1,0,0,0,1,55.0,1046.5,1,2,0,55.08,0,0,0,1,0,0,1
1,0,1,0,11,1,1,0,0,0,0,0,0,0,1,74.35,834.2,0,0,0,75.84,0,1,0,0,1,0,1
0,0,1,0,39,1,0,1,0,1,1,1,1,1,1,104.7,4134.85,2,5,1,106.02,1,1,0,1,0,0,1
0,0,0,0,15,1,1,1,0,0,0,0,0,0,1,55.7,899.8,1,1,1,59.99,0,0,0,0,0,1,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.85,108.05,0,0,0,21.61,0,0,1,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.3,70.3,0,0,0,70.3,0,1,0,0,1,0,1
1,1,1,0,10,1,1,0,0,0,0,0,1,0,0,85.55,851.75,0,1,0,85.18,0,1,0,0,1,0,1
1,0,0,0,6,1,0,0,0,1,0,1,1,0,0,94.5,575.45,0,3,0,95.91,0,1,0,0,0,1,1
0,1,1,0,16,1,1,0,0,0,0,0,1,0,1,85.35,1375.15,1,1,0,85.95,0,1,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,79.65,152.7,0,1,0,76.35,0,1,0,0,0,1,1
0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,79.6,195.05,0,1,0,97.52,0,1,0,0,1,0,1
1,1,0,0,19,1,1,1,0,0,0,1,0,0,1,90.6,1660.0,1,2,1,87.37,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.2,20.2,0,0,0,20.2,0,0,1,0,0,0,1
1,0,1,0,66,1,1,1,0,1,0,1,1,2,1,106.05,6981.35,3,4,1,105.78,1,1,0,1,0,0,1
0,0,0,0,36,1,1,0,1,0,0,1,1,0,1,99.15,3615.6,2,3,1,100.43,0,1,0,0,1,0,1
0,0,1,0,39,0,0,1,0,1,0,1,1,0,0,55.9,2184.35,2,4,1,56.01,0,0,0,0,1,0,1
1,0,0,0,21,1,1,0,1,0,0,0,0,0,1,82.35,1852.85,1,1,1,88.23,0,1,0,0,1,0,1
1,0,0,0,2,0,0,0,1,1,1,0,0,0,1,40.4,77.15,0,3,1,38.58,0,0,0,1,0,0,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,75.35,338.1,0,0,0,84.52,0,1,0,0,1,0,1
1,0,0,0,35,1,0,0,0,1,0,1,0,1,1,85.15,3030.6,2,2,0,86.59,1,1,0,0,1,0,1
0,0,1,0,33,1,0,0,0,1,0,1,1,1,1,93.8,3124.5,2,3,0,94.68,1,1,0,0,1,0,1
1,0,0,0,45,1,0,0,0,0,0,0,0,1,1,20.4,930.45,2,0,0,20.68,1,0,1,0,1,0,1
1,1,1,0,7,1,1,1,1,0,0,0,1,0,1,94.7,673.1,0,3,1,96.16,0,1,0,1,0,0,1
1,0,0,0,6,0,0,0,1,0,0,0,0,0,1,30.5,208.7,0,1,1,34.78,0,0,0,1,0,0,1
1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,77.0,237.75,0,0,0,79.25,0,1,0,0,1,0,1
0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,20.1,221.35,0,0,0,20.12,0,0,1,1,0,0,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,75.3,75.3,0,1,0,75.3,0,1,0,0,1,0,1
0,1,1,0,40,1,0,0,1,0,1,1,1,1,1,99.2,4062.2,2,4,1,101.56,1,1,0,1,0,0,1
1,1,0,0,47,1,0,1,0,0,0,0,1,0,0,85.5,4042.3,2,2,1,86.01,0,1,0,0,0,1,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,20.05,164.85,0,0,0,23.55,0,0,1,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.4,70.4,0,0,0,70.4,0,1,0,0,1,0,1
1,0,1,0,7,1,0,1,0,0,0,0,0,1,1,49.75,331.3,0,1,1,47.33,1,0,0,0,1,0,1
0,1,0,0,15,1,0,0,1,0,0,0,0,0,1,75.3,1147.45,1,1,1,76.5,0,1,0,1,0,0,1
0,0,1,0,11,1,1,0,0,0,0,1,1,0,1,94.0,1078.9,0,2,0,98.08,0,1,0,0,1,0,1
1,0,0,0,67,1,1,1,1,1,1,1,1,1,1,118.35,7804.15,3,6,1,116.48,1,1,0,0,0,0,1
1,0,0,0,8,0,0,1,0,0,0,0,0,0,1,30.45,226.45,0,1,1,28.31,0,0,0,0,1,0,1
0,0,1,0,44,1,1,0,0,0,0,1,1,0,1,96.1,4364.1,2,2,0,99.18,0,1,0,0,1,0,1
1,1,1,0,24,1,1,0,1,1,0,1,1,0,1,104.25,2433.9,1,4,1,101.41,0,1,0,0,1,0,1
1,1,0,0,15,1,1,0,1,0,0,0,0,0,1,80.2,1217.25,1,1,1,81.15,0,1,0,0,1,0,1
0,0,1,0,17,1,1,1,0,1,0,1,1,0,1,104.2,1743.5,1,4,1,102.56,0,1,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,69.65,69.65,0,0,0,69.65,0,1,0,0,1,0,1
1,0,0,0,9,1,0,0,0,0,0,0,1,0,1,80.8,713.1,0,1,0,79.23,0,1,0,0,1,0,1
0,0,0,0,7,1,0,0,0,0,0,1,0,0,1,80.3,526.7,0,1,0,75.24,0,1,0,0,0,1,1
1,1,1,0,36,1,1,0,0,0,0,0,1,0,1,84.1,3021.6,2,1,0,83.93,0,1,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,1,1,1,0,1,69.35,191.35,0,3,0,63.78,0,0,0,0,1,0,1
0,1,1,0,34,1,1,0,1,0,0,0,0,0,1,79.6,2718.3,2,1,1,79.95,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,36.45,36.45,0,1,0,36.45,0,0,0,0,1,0,1
1,0,0,0,22,1,0,0,1,1,0,1,0,0,1,89.4,2001.5,1,3,1,90.98,0,1,0,0,1,0,1
0,1,1,0,47,1,1,1,0,0,0,0,0,0,0,80.35,3825.85,2,1,1,81.4,0,1,0,0,1,0,1
0,1,1,0,24,0,0,0,0,1,0,0,1,0,1,40.65,933.3,1,2,0,38.89,0,0,0,1,0,0,1
1,0,1,0,53,0,0,0,1,1,1,1,1,1,1,60.45,3184.25,3,5,1,60.08,1,0,0,0,1,0,1
0,0,1,0,8,1,1,0,0,0,0,0,1,0,1,84.9,764.95,0,1,0,95.62,0,1,0,0,1,0,1
0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,73.55,145.4,0,1,1,72.7,0,1,0,0,0,0,1
0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,20.15,156.25,0,0,0,19.53,0,0,1,0,0,0,1
0,0,1,0,48,0,0,0,1,1,0,0,0,1,0,34.7,1604.5,2,2,1,33.43,1,0,0,0,0,1,1
0,1,1,0,43,1,1,0,0,1,1,1,1,1,1,107.55,4533.9,2,4,0,105.44,1,1,0,0,1,0,1
1,1,1,0,16,1,1,0,0,1,0,1,1,0,1,98.75,1587.55,1,3,0,99.22,0,1,0,0,1,0,1
0,0,1,0,8,1,0,0,1,1,0,1,1,0,0,101.15,842.9,0,4,1,105.36,0,1,0,0,1,0,1
1,0,0,0,20,1,1,0,0,1,0,1,0,0,1,88.7,1761.45,1,2,0,88.07,0,1,0,0,1,0,1
0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,79.75,164.5,0,1,0,82.25,0,1,0,0,1,0,1
0,0,0,0,27,1,1,0,0,0,0,1,1,0,1,94.55,2724.6,2,2,0,100.91,0,1,0,0,0,1,1
0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,69.05,318.5,0,0,0,63.7,0,1,0,0,0,1,1
1,0,1,0,52,1,1,0,0,1,1,0,1,2,1,96.25,4990.25,3,3,0,95.97,1,1,0,0,0,0,1
1,1,0,0,37,1,1,0,0,1,0,1,1,0,1,101.1,3744.05,2,3,0,101.19,0,1,0,0,1,0,1
1,0,0,0,69,1,1,0,1,0,1,1,1,1,1,104.7,7220.35,3,4,1,104.64,1,1,0,0,0,0,1
1,0,0,1,40,1,0,1,1,0,0,0,0,0,1,55.25,2139.2,2,2,1,53.48,0,0,0,0,0,1,1
0,0,0,0,6,1,1,0,1,0,0,1,0,0,1,90.1,521.3,0,2,1,86.88,0,1,0,0,1,0,1
1,0,0,0,11,1,1,0,0,1,0,0,0,0,0,53.75,608.0,0,1,0,55.27,0,0,0,0,1,0,1
0,0,0,0,6,1,0,0,0,0,0,1,1,0,0,89.3,577.6,0,2,0,96.27,0,1,0,0,1,0,1
0,0,1,0,3,1,1,0,0,0,0,1,1,0,1,95.2,292.85,0,2,0,97.62,0,1,0,0,1,0,1
0,1,0,0,5,0,0,0,0,0,0,1,1,0,0,45.7,198.0,0,2,0,39.6,0,0,0,0,1,0,1
1,0,1,0,8,1,0,1,0,0,0,0,0,0,1,74.5,609.9,0,1,1,76.24,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,79.65,79.65,0,1,0,79.65,0,1,0,0,1,0,1
0,1,1,0,28,1,1,0,0,0,1,1,1,0,1,101.3,2812.2,2,3,0,100.44,0,1,0,1,0,0,1
0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,80.05,80.05,0,1,0,80.05,0,1,0,0,0,1,1
1,0,1,0,29,1,1,0,0,1,0,0,1,0,1,89.2,2698.35,2,2,0,93.05,0,1,0,0,1,0,1
1,0,1,0,19,1,1,0,0,0,0,0,1,0,1,83.65,1465.75,1,1,0,77.14,0,1,0,0,1,0,1
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,19.5,146.3,0,0,0,24.38,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,51.25,51.25,0,1,0,51.25,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.6,45.6,0,0,0,45.6,0,0,0,0,1,0,1
0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,49.65,267.35,0,1,0,44.56,0,0,0,0,0,0,1
1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,20.0,288.05,1,0,0,19.2,0,0,1,0,1,0,1
0,0,1,0,25,0,0,0,0,0,0,1,0,0,1,34.0,853.0,2,1,0,34.12,0,0,0,0,0,0,1
1,1,1,0,10,1,0,0,1,1,1,1,0,0,1,92.5,934.1,0,4,1,93.41,0,1,0,0,0,1,1
0,0,1,0,13,1,0,0,0,0,0,1,1,0,0,88.35,1222.8,1,2,0,94.06,0,1,0,0,1,0,1
0,0,1,0,49,1,1,0,1,1,1,1,1,2,1,107.95,5293.2,3,5,1,108.02,1,1,0,0,0,0,1
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,74.45,74.45,0,0,0,74.45,0,1,0,0,0,1,1
0,0,0,0,37,1,0,0,0,0,0,1,1,0,1,64.75,2345.2,2,2,0,63.38,0,0,0,0,1,0,1
1,0,0,0,26,1,0,0,1,1,0,1,0,0,0,89.8,2335.3,2,3,1,89.82,0,1,0,0,1,0,1
0,0,0,0,12,1,0,0,0,1,0,1,1,1,0,95.5,1115.15,0,3,0,92.93,1,1,0,0,0,1,1
0,1,0,0,10,0,0,0,0,0,1,0,0,0,1,29.65,291.4,0,1,0,29.14,0,0,0,0,1,0,1
1,0,1,0,5,1,1,1,0,1,0,0,0,0,1,84.5,453.75,0,2,1,90.75,0,1,0,0,1,0,1
1,0,0,0,18,1,1,0,0,1,0,0,1,0,1,90.7,1597.25,1,2,0,88.74,0,1,0,1,0,0,1
0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,70.3,235.5,0,0,0,78.5,0,1,0,0,1,0,1
0,0,0,0,54,1,1,1,0,1,0,1,1,1,1,103.95,5639.05,3,4,1,104.43,1,1,0,0,0,0,1
0,0,0,0,10,1,1,0,0,0,0,0,0,0,1,74.75,799.65,0,0,0,79.96,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,50.8,50.8,0,1,0,50.8,0,0,0,0,1,0,1
1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,80.25,144.55,0,1,0,72.28,0,1,0,0,1,0,1
1,0,1,0,32,1,1,0,0,1,0,0,0,0,1,78.9,2447.95,2,1,0,76.5,0,1,0,0,1,0,1
1,0,0,0,36,1,1,0,0,0,0,0,1,0,1,84.75,3050.15,2,1,0,84.73,0,1,0,0,1,0,1
1,0,0,0,53,1,1,0,0,0,0,1,0,0,0,85.45,4517.25,3,1,0,85.23,0,1,0,0,0,0,1
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19.9,19.9,0,0,0,19.9,0,0,1,0,0,1,1
1,1,0,0,12,1,1,0,0,1,0,1,1,0,1,99.45,1200.15,0,3,0,100.01,0,1,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.6,70.6,0,0,0,70.6,0,1,0,0,1,0,1
0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,81.0,389.6,0,1,0,77.92,0,1,0,1,0,0,1
1,0,0,0,6,1,0,0,1,0,0,1,0,0,1,84.85,523.5,0,2,1,87.25,0,1,0,0,1,0,1
0,1,0,0,26,1,1,0,1,0,0,1,0,0,1,89.15,2277.65,2,2,1,87.6,0,1,0,0,1,0,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,24.8,24.8,0,0,0,24.8,0,0,0,0,1,0,1
1,0,0,0,64,1,1,0,1,0,1,1,1,1,1,105.65,6903.1,3,4,1,107.86,1,1,0,1,0,0,1
1,0,0,0,13,1,0,0,0,0,0,0,1,0,1,80.85,1008.7,1,1,0,77.59,0,1,0,0,1,0,1
0,0,1,0,9,1,0,0,0,0,0,1,1,0,0,89.45,853.1,0,2,0,94.79,0,1,0,0,1,0,1
1,0,0,0,10,1,1,0,0,0,0,1,1,0,1,72.15,794.25,0,2,0,79.42,0,0,0,1,0,0,1
0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,76.4,160.8,0,4,0,80.4,0,0,0,0,1,0,1
0,1,0,0,20,1,1,0,0,0,0,0,1,0,1,61.6,1174.35,1,1,0,58.72,0,0,0,0,0,1,1
1,0,1,0,9,1,0,0,1,1,0,0,0,0,1,79.9,741.7,0,2,1,82.41,0,1,0,0,1,0,1
1,1,0,0,32,1,1,0,0,0,0,1,1,0,1,96.15,3019.25,2,2,0,94.35,0,1,0,1,0,0,1
0,0,1,0,70,1,1,1,0,1,1,0,0,2,0,65.3,4759.75,3,3,1,68.0,1,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,19.65,0,0,1,0,0,1,1
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,84.65,84.65,0,1,0,84.65,0,1,0,0,0,1,1
